Location,Date.time,High.sal,Temp
Outside,07/18/2022 13:00:00,31.5832,18.93
Outside,07/18/2022 14:00:00,31.6481,19.14
Outside,07/18/2022 15:00:00,31.7886,19.73
Outside,07/18/2022 16:00:00,31.8465,19.75
Outside,07/18/2022 17:00:00,31.7157,19.19
Outside,07/18/2022 18:00:00,31.5484,18.47
Outside,07/18/2022 19:00:00,31.5733,18.63
Outside,07/18/2022 20:00:00,31.526,18.60
Outside,07/18/2022 21:00:00,31.6206,18.98
Outside,07/18/2022 22:00:00,31.5758,19.03
Outside,07/18/2022 23:00:00,31.6231,19.05
Outside,07/19/2022 0:00:00,31.6706,19.27
Outside,07/19/2022 1:00:00,31.7684,19.33
Outside,07/19/2022 2:00:00,31.7534,19.26
Outside,07/19/2022 3:00:00,31.7584,19.37
Outside,07/19/2022 4:00:00,31.7709,19.41
Outside,07/19/2022 5:00:00,31.7584,19.32
Outside,07/19/2022 6:00:00,31.4516,18.17
Outside,07/19/2022 7:00:00,31.4938,18.33
Outside,07/19/2022 8:00:00,31.5385,18.49
Outside,07/19/2022 9:00:00,31.6281,18.91
Outside,07/19/2022 10:00:00,31.9858,20.23
Outside,07/19/2022 11:00:00,32.2543,21.44
Outside,07/19/2022 12:00:00,32.0468,20.27
Outside,07/19/2022 13:00:00,31.8996,19.77
Outside,07/19/2022 14:00:00,31.9782,19.92
Outside,07/19/2022 15:00:00,32.057,20.26
Outside,07/19/2022 16:00:00,31.9452,19.88
Outside,07/19/2022 17:00:00,32.1849,20.76
Outside,07/19/2022 18:00:00,32.126,20.45
Outside,07/19/2022 19:00:00,31.5161,18.21
Outside,07/19/2022 20:00:00,31.6206,18.63
Outside,07/19/2022 21:00:00,31.5758,18.50
Outside,07/19/2022 22:00:00,31.5708,18.49
Outside,07/19/2022 23:00:00,31.5982,18.60
Outside,07/20/2022 0:00:00,31.5658,18.54
Outside,07/20/2022 1:00:00,31.6531,18.77
Outside,07/20/2022 2:00:00,31.5409,18.39
Outside,07/20/2022 3:00:00,31.5161,18.24
Outside,07/20/2022 4:00:00,31.4541,18.09
Outside,07/20/2022 5:00:00,31.4739,18.15
Outside,07/20/2022 6:00:00,31.5385,18.26
Outside,07/20/2022 7:00:00,31.3283,17.69
Outside,07/20/2022 8:00:00,31.422,17.96
Outside,07/20/2022 9:00:00,31.5062,18.30
Outside,07/20/2022 10:00:00,31.6406,18.84
Outside,07/20/2022 11:00:00,31.9959,20.29
Outside,07/20/2022 12:00:00,32.2183,21.15
Outside,07/20/2022 13:00:00,31.9705,20.12
Outside,07/20/2022 14:00:00,31.6631,19.02
Outside,07/20/2022 15:00:00,31.7609,19.34
Outside,07/20/2022 16:00:00,31.8263,19.65
Outside,07/20/2022 17:00:00,31.968,20.04
Outside,07/20/2022 18:00:00,32.0188,20.27
Outside,07/20/2022 19:00:00,31.776,19.32
Outside,07/20/2022 20:00:00,31.5434,18.50
Outside,07/20/2022 21:00:00,31.5608,18.56
Outside,07/20/2022 22:00:00,31.536,18.54
Outside,07/20/2022 23:00:00,31.6132,18.72
Outside,07/21/2022 0:00:00,31.6032,18.78
Outside,07/21/2022 1:00:00,31.5832,18.70
Outside,07/21/2022 2:00:00,31.6831,19.03
Outside,07/21/2022 3:00:00,31.6331,18.82
Outside,07/21/2022 4:00:00,31.6107,18.86
Outside,07/21/2022 5:00:00,31.6381,18.93
Outside,07/21/2022 6:00:00,31.6356,18.97
Outside,07/21/2022 7:00:00,31.6306,18.84
Outside,07/21/2022 8:00:00,31.4269,18.16
Outside,07/21/2022 9:00:00,31.5136,18.49
Outside,07/21/2022 10:00:00,31.6331,18.84
Outside,07/21/2022 11:00:00,31.8289,19.65
Outside,07/21/2022 12:00:00,31.9985,20.33
Outside,07/21/2022 13:00:00,32.0265,20.60
Outside,07/21/2022 14:00:00,32.0468,20.62
Outside,07/21/2022 15:00:00,31.9502,20.19
Outside,07/21/2022 16:00:00,31.9579,20.32
Outside,07/21/2022 17:00:00,31.9782,20.26
Outside,07/21/2022 18:00:00,31.9477,20.25
Outside,07/21/2022 19:00:00,31.9959,20.33
Outside,07/21/2022 20:00:00,31.8591,19.82
Outside,07/21/2022 21:00:00,31.6957,19.17
Outside,07/21/2022 22:00:00,31.5882,18.87
Outside,07/21/2022 23:00:00,31.6481,19.02
Outside,07/22/2022 0:00:00,31.6881,19.23
Outside,07/22/2022 1:00:00,31.6781,19.26
Outside,07/22/2022 2:00:00,31.7057,19.21
Outside,07/22/2022 3:00:00,31.6982,19.20
Outside,07/22/2022 4:00:00,31.7383,19.34
Outside,07/22/2022 5:00:00,31.7383,19.34
Outside,07/22/2022 6:00:00,31.7735,19.52
Outside,07/22/2022 7:00:00,31.7358,19.39
Outside,07/22/2022 8:00:00,31.7257,19.44
Outside,07/22/2022 9:00:00,31.5708,18.82
Outside,07/22/2022 10:00:00,31.7107,19.33
Outside,07/22/2022 11:00:00,31.7483,19.53
Outside,07/22/2022 12:00:00,31.9401,20.27
Outside,07/22/2022 13:00:00,32.0953,20.99
Outside,07/22/2022 14:00:00,32.0902,21.06
Outside,07/22/2022 15:00:00,32.0163,20.77
Outside,07/22/2022 16:00:00,32.0188,20.65
Outside,07/22/2022 17:00:00,32.0188,20.66
Outside,07/22/2022 18:00:00,32.0749,20.97
Outside,07/22/2022 19:00:00,32.1183,20.99
Outside,07/22/2022 20:00:00,32.1158,21.04
Outside,07/22/2022 21:00:00,31.7609,19.73
Outside,07/22/2022 22:00:00,31.7283,19.49
Outside,07/22/2022 23:00:00,31.6631,19.36
Outside,07/23/2022 0:00:00,31.5957,19.11
Outside,07/23/2022 1:00:00,31.6231,19.14
Outside,07/23/2022 2:00:00,31.6032,19.25
Outside,07/23/2022 3:00:00,31.6781,19.37
Outside,07/23/2022 4:00:00,31.6856,19.42
Outside,07/23/2022 5:00:00,31.7107,19.54
Outside,07/23/2022 6:00:00,31.7609,19.66
Outside,07/23/2022 7:00:00,31.8137,19.94
Outside,07/23/2022 8:00:00,31.8037,19.88
Outside,07/23/2022 9:00:00,31.7911,19.84
Outside,07/23/2022 10:00:00,31.7483,19.69
Outside,07/23/2022 11:00:00,31.892,20.19
Outside,07/23/2022 12:00:00,31.8819,20.40
Outside,07/23/2022 13:00:00,32.1132,21.23
Outside,07/23/2022 14:00:00,32.4223,22.53
Outside,07/23/2022 15:00:00,32.3627,22.37
Outside,07/23/2022 16:00:00,32.226,21.85
Outside,07/23/2022 17:00:00,32.1439,21.44
Outside,07/23/2022 18:00:00,32.2826,21.79
Outside,07/23/2022 19:00:00,32.2183,21.61
Outside,07/23/2022 20:00:00,32.262,21.84
Outside,07/23/2022 21:00:00,32.2311,21.65
Outside,07/23/2022 22:00:00,31.8743,20.43
Outside,07/23/2022 23:00:00,31.8389,20.14
Outside,07/24/2022 0:00:00,31.8364,20.09
Outside,07/24/2022 1:00:00,31.8011,20.04
Outside,07/24/2022 2:00:00,31.6406,19.53
Outside,07/24/2022 3:00:00,31.7408,19.91
Outside,07/24/2022 4:00:00,31.7483,19.82
Outside,07/24/2022 5:00:00,31.8869,20.50
Outside,07/24/2022 6:00:00,31.8642,20.34
Outside,07/24/2022 7:00:00,31.9553,20.61
Outside,07/24/2022 8:00:00,31.8996,20.47
Outside,07/24/2022 9:00:00,31.9756,20.81
Outside,07/24/2022 10:00:00,31.9274,20.68
Outside,07/24/2022 11:00:00,31.7986,20.31
Outside,07/24/2022 12:00:00,31.8112,20.34
Outside,07/24/2022 13:00:00,31.6831,20.08
Outside,07/24/2022 14:00:00,32.1234,21.57
Outside,07/24/2022 15:00:00,32.2569,22.11
Outside,07/24/2022 16:00:00,32.1311,21.89
Outside,07/24/2022 17:00:00,32.0316,21.40
Outside,07/24/2022 18:00:00,32.0672,21.40
Outside,07/24/2022 19:00:00,31.9985,21.18
Outside,07/24/2022 20:00:00,32.0214,21.17
Outside,07/24/2022 21:00:00,32.0239,21.12
Outside,07/24/2022 22:00:00,32.0061,21.21
Outside,07/24/2022 23:00:00,31.6957,20.00
Outside,07/25/2022 0:00:00,31.6982,20.09
Outside,07/25/2022 1:00:00,31.6706,19.93
Outside,07/25/2022 2:00:00,31.6381,19.78
Outside,07/25/2022 3:00:00,31.7986,20.38
Outside,07/25/2022 4:00:00,31.8364,20.39
Outside,07/25/2022 5:00:00,31.8314,20.40
Outside,07/25/2022 6:00:00,31.8289,20.45
Outside,07/25/2022 7:00:00,31.9148,20.75
Outside,07/25/2022 8:00:00,31.892,20.72
Outside,07/25/2022 9:00:00,31.892,20.81
Outside,07/25/2022 10:00:00,31.897,20.86
Outside,07/25/2022 11:00:00,31.8339,20.60
Outside,07/25/2022 12:00:00,31.6881,20.11
Outside,07/25/2022 13:00:00,31.6082,19.80
Outside,07/25/2022 14:00:00,31.8112,20.56
Outside,07/25/2022 15:00:00,31.8289,20.61
Outside,07/25/2022 16:00:00,31.7835,20.59
Outside,07/25/2022 17:00:00,31.8642,21.00
Outside,07/25/2022 18:00:00,31.8163,20.84
Outside,07/25/2022 19:00:00,31.7182,20.90
Outside,07/25/2022 20:00:00,31.7986,20.76
Outside,07/25/2022 21:00:00,31.7609,20.68
Outside,07/25/2022 22:00:00,31.8844,21.12
Outside,07/25/2022 23:00:00,31.6581,20.28
Outside,07/26/2022 0:00:00,31.4987,19.58
Outside,07/26/2022 1:00:00,31.5409,19.56
Outside,07/26/2022 2:00:00,31.5559,19.56
Outside,07/26/2022 3:00:00,31.5509,19.52
Outside,07/26/2022 4:00:00,31.5459,19.47
Outside,07/26/2022 5:00:00,31.4814,19.28
Outside,07/26/2022 6:00:00,31.4814,19.39
Outside,07/26/2022 7:00:00,31.5608,19.49
Outside,07/26/2022 8:00:00,31.526,19.42
Outside,07/26/2022 9:00:00,31.5584,19.76
Outside,07/26/2022 10:00:00,1.2621,24.00
Outside,07/26/2022 11:00:00,31.7986,20.36
Outside,07/26/2022 12:00:00,31.6681,19.86
Outside,07/26/2022 13:00:00,31.6781,19.86
Outside,07/26/2022 14:00:00,31.8743,20.51
Outside,07/26/2022 15:00:00,31.8188,20.38
Outside,07/26/2022 16:00:00,32.1618,21.45
Outside,07/26/2022 17:00:00,32.1107,21.49
Outside,07/26/2022 18:00:00,32.029,21.09
Outside,07/26/2022 19:00:00,31.8667,20.48
Outside,07/26/2022 20:00:00,31.8188,20.26
Outside,07/26/2022 21:00:00,31.8541,20.39
Outside,07/26/2022 22:00:00,31.8793,20.58
Outside,07/26/2022 23:00:00,31.8289,20.39
Outside,07/27/2022 0:00:00,31.7659,20.01
Outside,07/27/2022 1:00:00,31.5534,19.32
Outside,07/27/2022 2:00:00,31.6057,19.42
Outside,07/27/2022 3:00:00,31.5086,19.05
Outside,07/27/2022 4:00:00,31.526,19.22
Outside,07/27/2022 5:00:00,31.5211,19.09
Outside,07/27/2022 6:00:00,31.4838,18.99
Outside,07/27/2022 7:00:00,31.526,19.13
Outside,07/27/2022 8:00:00,31.6431,19.54
Outside,07/27/2022 9:00:00,31.6907,19.71
Outside,07/27/2022 10:00:00,31.8314,20.25
Outside,07/27/2022 11:00:00,31.9148,20.60
Outside,07/27/2022 12:00:00,31.9782,20.71
Outside,07/27/2022 13:00:00,31.7107,19.78
Outside,07/27/2022 14:00:00,31.8314,20.22
Outside,07/27/2022 15:00:00,31.9883,20.81
Outside,07/27/2022 16:00:00,31.897,20.34
Outside,07/27/2022 17:00:00,32.1414,21.36
Outside,07/27/2022 18:00:00,32.2389,21.66
Outside,07/27/2022 19:00:00,32.0877,21.14
Outside,07/27/2022 20:00:00,31.8844,20.47
Outside,07/27/2022 21:00:00,31.9148,20.53
Outside,07/27/2022 22:00:00,31.935,20.55
Outside,07/27/2022 23:00:00,31.9705,20.71
Outside,07/28/2022 0:00:00,31.93,20.45
Outside,07/28/2022 1:00:00,31.5658,19.25
Outside,07/28/2022 2:00:00,31.5832,19.28
Outside,07/28/2022 3:00:00,31.6057,19.28
Outside,07/28/2022 4:00:00,31.5882,19.33
Outside,07/28/2022 5:00:00,31.4838,18.92
Outside,07/28/2022 6:00:00,31.4739,18.86
Outside,07/28/2022 7:00:00,31.5335,19.09
Outside,07/28/2022 8:00:00,31.5385,19.14
Outside,07/28/2022 9:00:00,31.6157,19.42
Outside,07/28/2022 10:00:00,31.7408,19.97
Outside,07/28/2022 11:00:00,31.8415,20.31
Outside,07/28/2022 12:00:00,32.0418,21.10
Outside,07/28/2022 13:00:00,31.9401,20.71
Outside,07/28/2022 14:00:00,31.8289,20.06
Outside,07/28/2022 15:00:00,32.0494,20.98
Outside,07/28/2022 16:00:00,32.1132,21.10
Outside,07/28/2022 17:00:00,32.057,21.11
Outside,07/28/2022 18:00:00,32.2106,21.60
Outside,07/28/2022 19:00:00,32.1977,21.44
Outside,07/28/2022 20:00:00,32.0851,21.09
Outside,07/28/2022 21:00:00,31.8667,20.36
Outside,07/28/2022 22:00:00,31.9832,20.76
Outside,07/28/2022 23:00:00,31.935,20.55
Outside,07/29/2022 0:00:00,32.0443,21.14
Outside,07/29/2022 1:00:00,31.7584,20.21
Outside,07/29/2022 2:00:00,31.6032,19.52
Outside,07/29/2022 3:00:00,31.6182,19.56
Outside,07/29/2022 4:00:00,31.5683,19.37
Outside,07/29/2022 5:00:00,31.6231,19.60
Outside,07/29/2022 6:00:00,31.6456,19.66
Outside,07/29/2022 7:00:00,31.7032,19.86
Outside,07/29/2022 8:00:00,31.7584,20.14
Outside,07/29/2022 9:00:00,31.7785,20.20
Outside,07/29/2022 10:00:00,31.7835,20.22
Outside,07/29/2022 11:00:00,31.8793,20.60
Outside,07/29/2022 12:00:00,31.9376,20.76
Outside,07/29/2022 13:00:00,32.1824,21.65
Outside,07/29/2022 14:00:00,32.0112,21.06
Outside,07/29/2022 15:00:00,32.0545,21.10
Outside,07/29/2022 16:00:00,32.2517,22.11
Outside,07/29/2022 17:00:00,32.2749,22.18
Outside,07/29/2022 18:00:00,32.2517,22.01
Outside,07/29/2022 19:00:00,32.2157,22.00
Outside,07/29/2022 20:00:00,32.1516,21.77
Outside,07/29/2022 21:00:00,32.1055,21.55
Outside,07/29/2022 22:00:00,32.0672,21.38
Outside,07/29/2022 23:00:00,32.0443,21.34
Outside,07/30/2022 0:00:00,31.9807,21.05
Outside,07/30/2022 1:00:00,32.0239,21.26
Outside,07/30/2022 2:00:00,31.7659,20.34
Outside,07/30/2022 3:00:00,31.6706,19.93
Outside,07/30/2022 4:00:00,31.6331,19.71
Outside,07/30/2022 5:00:00,31.6831,19.93
Outside,07/30/2022 6:00:00,31.6531,19.92
Outside,07/30/2022 7:00:00,31.6381,19.89
Outside,07/30/2022 8:00:00,31.6907,20.08
Outside,07/30/2022 9:00:00,31.7333,20.32
Outside,07/30/2022 10:00:00,31.7283,20.27
Outside,07/30/2022 11:00:00,31.8541,20.81
Outside,07/30/2022 12:00:00,31.8516,20.83
Outside,07/30/2022 13:00:00,31.9249,21.10
Outside,07/30/22 2:00:00 PM,31.9604,21.36
Outside,07/30/22 3:00:00 PM,31.6007,20.00
Outside,07/30/22 4:00:00 PM,31.7132,20.31
Outside,07/30/22 5:00:00 PM,31.844,20.78
Outside,07/30/22 6:00:00 PM,31.8087,20.70
Outside,07/30/22 7:00:00 PM,31.8263,20.79
Outside,07/30/22 8:00:00 PM,31.7383,20.45
Outside,07/30/22 9:00:00 PM,31.6907,20.26
Outside,07/30/22 10:00:00 PM,31.4938,19.55
Outside,07/30/22 11:00:00 PM,31.4492,19.42
Outside,07/31/22 12:00:00 AM,31.3948,19.17
Outside,07/31/22 1:00:00 AM,31.38,19.13
Outside,07/31/22 2:00:00 AM,31.4615,19.42
Outside,07/31/22 3:00:00 AM,31.1788,18.50
Outside,07/31/22 4:00:00 AM,31.2546,18.61
Outside,07/31/22 5:00:00 AM,31.191,18.36
Outside,07/31/22 6:00:00 AM,31.2423,18.56
Outside,07/31/22 7:00:00 AM,31.2374,18.55
Outside,07/31/22 8:00:00 AM,31.343,18.97
Outside,07/31/22 9:00:00 AM,31.3012,19.04
Outside,07/31/22 10:00:00 AM,31.2889,18.91
Outside,07/31/22 11:00:00 AM,31.0303,18.31
Outside,07/31/22 12:00:00 PM,31.1592,18.43
Outside,07/31/22 1:00:00 PM,31.1812,18.50
Outside,07/31/22 2:00:00 PM,31.4393,19.44
Outside,07/31/22 3:00:00 PM,31.5683,19.87
Outside,07/31/22 4:00:00 PM,31.3923,19.28
Outside,07/31/22 5:00:00 PM,31.4393,19.48
Outside,07/31/22 6:00:00 PM,31.531,19.88
Outside,07/31/22 7:00:00 PM,31.4987,19.70
Outside,07/31/22 8:00:00 PM,31.4343,19.56
Outside,07/31/22 9:00:00 PM,31.4047,19.43
Outside,07/31/22 10:00:00 PM,31.3406,19.26
Outside,07/31/22 11:00:00 PM,31.2742,19.00
Outside,08/01/22 12:00:00 AM,31.3037,19.10
Outside,08/01/22 1:00:00 AM,31.2889,19.14
Outside,08/01/22 2:00:00 AM,31.3406,19.37
Outside,08/01/22 3:00:00 AM,31.1081,18.86
Outside,08/01/22 4:00:00 AM,30.6891,17.94
Outside,08/01/22 5:00:00 AM,30.8758,18.16
Outside,08/01/22 6:00:00 AM,31.0182,18.30
Outside,08/01/22 7:00:00 AM,30.9698,18.28
Outside,08/01/22 8:00:00 AM,31.0134,18.39
Outside,08/01/22 9:00:00 AM,31.0716,18.81
Outside,08/01/22 10:00:00 AM,31.0352,18.86
Outside,08/01/22 11:00:00 AM,31.0255,18.82
Outside,08/01/22 12:00:00 PM,31.2399,19.17
Outside,08/01/22 1:00:00 PM,31.2374,19.44
Outside,08/01/22 2:00:00 PM,31.2865,19.91
Outside,08/01/22 3:00:00 PM,31.5857,20.62
Outside,08/01/22 4:00:00 PM,31.2277,19.88
Outside,08/01/22 5:00:00 PM,31.2325,19.86
Outside,08/01/22 6:00:00 PM,31.4739,20.70
Outside,08/01/22 7:00:00 PM,31.5062,20.61
Outside,08/01/22 8:00:00 PM,31.422,20.43
Outside,08/01/22 9:00:00 PM,31.38,20.21
Outside,08/01/22 10:00:00 PM,31.4022,20.27
Outside,08/01/22 11:00:00 PM,31.2742,19.93
Outside,08/02/22 12:00:00 AM,31.1739,19.73
Outside,08/02/22 1:00:00 AM,31.1397,19.75
Outside,08/02/22 2:00:00 AM,31.235,19.86
Outside,08/02/22 3:00:00 AM,31.1592,19.83
Outside,08/02/22 4:00:00 AM,30.8854,18.78
Outside,08/02/22 5:00:00 AM,30.8446,18.84
Outside,08/02/22 6:00:00 AM,30.7966,18.70
Outside,08/02/22 7:00:00 AM,30.883,19.02
Outside,08/02/22 8:00:00 AM,30.883,19.09
Outside,08/02/22 9:00:00 AM,30.9674,19.32
Outside,08/02/22 10:00:00 AM,30.9578,19.45
Outside,08/02/22 11:00:00 AM,31.1519,19.83
Outside,08/02/22 12:00:00 PM,30.8686,19.52
Outside,08/02/22 1:00:00 PM,31.1227,19.72
Outside,08/02/22 2:00:00 PM,31.0013,20.01
Outside,08/02/22 3:00:00 PM,31.4145,20.81
Outside,08/02/22 4:00:00 PM,31.2791,20.43
Outside,08/02/22 5:00:00 PM,30.8686,19.92
Outside,08/02/22 6:00:00 PM,31.0328,19.99
Outside,08/02/22 7:00:00 PM,31.1397,20.50
Outside,08/02/22 8:00:00 PM,31.2203,20.14
Outside,08/02/22 9:00:00 PM,31.0619,20.22
Outside,08/02/22 10:00:00 PM,31.1178,20.11
Outside,08/02/22 11:00:00 PM,31.1665,20.56
Outside,08/03/22 12:00:00 AM,31.0473,20.34
Outside,08/03/22 1:00:00 AM,31.2007,20.16
Outside,08/03/22 2:00:00 AM,31.1446,20.39
Outside,08/03/22 3:00:00 AM,31.1275,19.99
Outside,08/03/22 4:00:00 AM,31.1861,20.14
Outside,08/03/22 5:00:00 AM,30.8927,19.09
Outside,08/03/22 6:00:00 AM,30.8782,19.14
Outside,08/03/22 7:00:00 AM,30.8782,19.34
Outside,08/03/22 8:00:00 AM,30.8422,19.37
Outside,08/03/22 9:00:00 AM,30.8734,19.60
Outside,08/03/22 10:00:00 AM,30.9578,20.10
Outside,08/03/22 11:00:00 AM,30.7774,19.78
Outside,08/03/22 12:00:00 PM,31.147,20.04
Outside,08/03/22 1:00:00 PM,30.9747,19.88
Outside,08/03/22 2:00:00 PM,31.1154,19.81
Outside,08/03/22 3:00:00 PM,30.9989,20.47
Outside,08/03/22 4:00:00 PM,31.5186,21.27
Outside,08/03/22 5:00:00 PM,31.2767,20.95
Outside,08/03/22 6:00:00 PM,31.0449,20.14
Outside,08/03/22 7:00:00 PM,30.9626,20.11
Outside,08/03/22 8:00:00 PM,30.9602,20.42
Outside,08/03/22 9:00:00 PM,30.9529,20.16
Outside,08/03/22 10:00:00 PM,30.9312,20.09
Outside,08/03/22 11:00:00 PM,30.8782,19.97
Outside,08/04/22 12:00:00 AM,31.0037,20.53
Outside,08/04/22 1:00:00 AM,31.0013,20.31
Outside,08/04/22 2:00:00 AM,31.213,20.31
Outside,08/04/22 3:00:00 AM,30.9578,20.38
Outside,08/04/22 4:00:00 AM,30.9868,20.59
Outside,08/04/22 5:00:00 AM,31.191,20.29
Outside,08/04/22 6:00:00 AM,30.9723,19.30
Outside,08/04/22 7:00:00 AM,31.0303,19.64
Outside,08/04/22 8:00:00 AM,31.0959,19.76
Outside,08/04/22 9:00:00 AM,30.8999,19.99
Outside,08/04/22 10:00:00 AM,31.1081,20.81
Outside,08/04/22 11:00:00 AM,31.1543,20.93
Outside,08/04/22 12:00:00 PM,31.2791,21.11
Outside,08/04/22 1:00:00 PM,31.2277,21.07
Outside,08/04/22 2:00:00 PM,31.2889,20.87
Outside,08/04/22 3:00:00 PM,31.1861,21.00
Outside,08/04/22 4:00:00 PM,31.3973,21.39
Outside,08/04/22 5:00:00 PM,31.4516,21.95
Outside,08/04/22 6:00:00 PM,31.5062,21.09
Outside,08/04/22 7:00:00 PM,31.091,20.36
Outside,08/04/22 8:00:00 PM,31.1812,20.36
Outside,08/04/22 9:00:00 PM,31.1543,20.47
Outside,08/04/22 10:00:00 PM,31.2228,20.77
Outside,08/04/22 11:00:00 PM,31.1665,20.75
Outside,08/05/22 12:00:00 AM,31.3209,20.59
Outside,08/05/22 1:00:00 AM,31.4838,21.01
Outside,08/05/22 2:00:00 AM,31.3184,20.65
Outside,08/05/22 3:00:00 AM,31.4417,20.88
Outside,08/05/22 4:00:00 AM,31.2056,20.81
Outside,08/05/22 5:00:00 AM,31.464,20.92
Outside,08/05/22 6:00:00 AM,31.1568,20.56
Outside,08/05/22 7:00:00 AM,30.8566,19.69
Outside,08/05/22 8:00:00 AM,31.1641,19.92
Outside,08/05/22 9:00:00 AM,31.3627,20.25
Outside,08/05/22 10:00:00 AM,31.2497,20.38
Outside,08/05/22 11:00:00 AM,31.1763,20.89
Outside,08/05/22 12:00:00 PM,31.4838,21.03
Outside,08/05/22 1:00:00 PM,31.5808,21.38
Outside,08/05/22 2:00:00 PM,31.3283,20.67
Outside,08/05/22 3:00:00 PM,31.3899,20.77
Outside,08/05/22 4:00:00 PM,31.2669,20.47
Outside,08/05/22 5:00:00 PM,31.3751,20.67
Outside,08/05/22 6:00:00 PM,31.4492,21.42
Outside,08/05/22 7:00:00 PM,31.2644,20.20
Outside,08/05/22 8:00:00 PM,31.1008,19.97
Outside,08/05/22 9:00:00 PM,31.3061,20.29
Outside,08/05/22 10:00:00 PM,31.1959,19.99
Outside,08/05/22 11:00:00 PM,31.1397,20.00
Outside,08/06/22 12:00:00 AM,31.1568,19.99
Outside,08/06/22 1:00:00 AM,31.169,19.91
Outside,08/06/22 2:00:00 AM,31.3135,20.50
Outside,08/06/22 3:00:00 AM,31.3086,20.43
Outside,08/06/22 4:00:00 AM,31.4096,20.70
Outside,08/06/22 5:00:00 AM,31.257,20.33
Outside,08/06/22 6:00:00 AM,31.3553,20.44
Outside,08/06/22 7:00:00 AM,31.2277,20.25
Outside,08/06/22 8:00:00 AM,30.9698,19.71
Outside,08/06/22 9:00:00 AM,31.2228,20.23
Outside,08/06/22 10:00:00 AM,31.3086,20.56
Outside,08/06/22 11:00:00 AM,31.4467,21.07
Outside,08/06/22 12:00:00 PM,31.5335,21.55
Outside,08/06/22 1:00:00 PM,31.7383,22.09
Outside,08/06/22 2:00:00 PM,31.5683,21.92
Outside,08/06/22 3:00:00 PM,31.4938,21.33
Outside,08/06/22 4:00:00 PM,31.417,21.65
Outside,08/06/22 5:00:00 PM,31.3849,20.99
Outside,08/06/22 6:00:00 PM,31.3948,21.04
Outside,08/06/22 7:00:00 PM,31.5758,21.82
Outside,08/06/22 8:00:00 PM,31.257,20.70
Outside,08/06/22 9:00:00 PM,31.2179,20.56
Outside,08/06/22 10:00:00 PM,31.0425,20.04
Outside,08/06/22 11:00:00 PM,31.284,20.54
Outside,08/07/22 12:00:00 AM,31.257,20.45
Outside,08/07/22 1:00:00 AM,31.2325,20.48
Outside,08/07/22 2:00:00 AM,31.2521,20.34
Outside,08/07/22 3:00:00 AM,31.3012,21.00
Outside,08/07/22 4:00:00 AM,31.3455,21.06
Outside,08/07/22 5:00:00 AM,31.2644,21.05
Outside,08/07/22 6:00:00 AM,31.3973,21.18
Outside,08/07/22 7:00:00 AM,31.5385,21.34
Outside,08/07/22 8:00:00 AM,31.5062,20.99
Outside,08/07/22 9:00:00 AM,31.5037,20.76
Outside,08/07/22 10:00:00 AM,31.5434,21.22
Outside,08/07/22 11:00:00 AM,31.5683,21.67
Outside,08/07/22 12:00:00 PM,31.6831,22.43
Outside,08/07/22 1:00:00 PM,31.8617,22.82
Outside,08/07/22 2:00:00 PM,31.8213,23.23
Outside,08/07/22 3:00:00 PM,31.9122,23.11
Outside,08/07/22 4:00:00 PM,31.7358,22.44
Outside,08/07/22 5:00:00 PM,31.7534,22.46
Outside,08/07/22 6:00:00 PM,31.6781,22.07
Outside,08/07/22 7:00:00 PM,31.6032,22.55
Outside,08/07/22 8:00:00 PM,31.5484,22.68
Outside,08/07/22 9:00:00 PM,31.2374,21.01
Outside,08/07/22 10:00:00 PM,31.1495,20.97
Outside,08/07/22 11:00:00 PM,31.2007,21.06
Outside,08/08/22 12:00:00 AM,31.169,20.97
Outside,08/08/22 1:00:00 AM,30.936,20.79
Outside,08/08/22 2:00:00 AM,30.9892,20.92
Outside,08/08/22 3:00:00 AM,31.1105,20.70
Outside,08/08/22 4:00:00 AM,31.0352,20.73
Outside,08/08/22 5:00:00 AM,30.9795,20.94
Outside,08/08/22 6:00:00 AM,31.147,21.37
Outside,08/08/22 7:00:00 AM,31.169,21.26
Outside,08/08/22 8:00:00 AM,31.0546,21.32
Outside,08/08/22 9:00:00 AM,31.1397,21.40
Outside,08/08/22 10:00:00 AM,31.0692,20.81
Outside,08/08/22 11:00:00 AM,31.1788,21.23
Outside,08/08/22 12:00:00 PM,31.0983,21.22
Outside,08/08/22 1:00:00 PM,31.1495,21.27
Outside,08/08/22 2:00:00 PM,31.284,21.42
Outside,08/08/22 3:00:00 PM,31.091,21.46
Outside,08/08/22 4:00:00 PM,30.9529,20.77
Outside,08/08/22 5:00:00 PM,31.0765,20.60
Outside,08/08/22 6:00:00 PM,30.8758,20.48
Outside,08/08/22 7:00:00 PM,31.0231,20.82
Outside,08/08/22 8:00:00 PM,30.9384,20.89
Outside,08/08/22 9:00:00 PM,31.1617,20.98
Outside,08/08/22 10:00:00 PM,31.0643,20.45
Outside,08/08/22 11:00:00 PM,30.9771,20.45
Outside,08/09/22 12:00:00 AM,30.9529,20.26
Outside,08/09/22 1:00:00 AM,30.9964,20.48
Outside,08/09/22 2:00:00 AM,31.011,20.39
Outside,08/09/22 3:00:00 AM,31.0303,20.27
Outside,08/09/22 4:00:00 AM,31.0935,20.29
Outside,08/09/22 5:00:00 AM,30.7631,20.31
